	DrugBank_ID	DrugBank_Name	Indication	Targets	Proximity	Normalized_Enrichment_Score	FDR
151	DB00783	Estradiol	"Estradiol is indicated in various preparations for the treatment of moderate to severe vasomotor symptoms and vulvar and vaginal atrophy due to menopause, for the treatment of hypoestrogenism due to hypogonadism, castration, or primary ovarian failure, and for the prevention of postmenopausal osteoporosis. It is also used for the treatment of breast cancer (only for palliation therapy) in certain men or women with metastatic disease, and for the treatment of androgen-dependent prostate cancer (only for palliation therapy).[L11485,L11494,L11497] It is also used in combination with other hormones as a component of oral contraceptive pills for preventing pregnancy (most commonly as [DB00977], a synthetic form of estradiol).

**A note on duration of treatment**

Recommendations for treatment of menopausal symptoms changed drastically following the release of results and early termination of the Women's Health Initiative (WHI) studies in 2002 as concerns were raised regarding estrogen use.[A31626] Specifically, the combined estrogen–progestin group was discontinued after about 5 years of follow up due to a statistically significant increase in invasive breast cancer and in cardiovascular events.[A31627] 

Following extensive critique of the WHI results, Hormone Replacement Therapy (HRT) is now recommended to be used only for a short period (for 3-5 years postmenopause) in low doses, and in women without a history of breast cancer or increased risk of cardiovascular or thromboembolic disease.[A31628] Estrogen for postmenopausal symptoms should always be given with a progestin component due to estrogen's stimulatory effects on the endometrium; in women with an intact uterus, unopposed estrogen has been shown to promote the growth of the endometrium which can lead to endometrial hyperplasia and possibly cancer over the long-term. 

"	BECN1, MT-ATP6, GPER1, ESR1, NR1I2, ESR2, CHRNA4	-0.07853922812401416	-1.909742527890807	<0.0001
152	DB00247	Methysergide	For the treatment of vascular headache	HTR7, HTR2B, HTR1A, HTR2A, HTR1E, HTR1F, HTR2C, HTR1B	-0.07740205807190632	1.4653479162639105	<0.0001
153	DB02709	Resveratrol	Being investigated for the treatment of Herpes labialis infections (cold sores).	CLEC14A, AHR, ITGB3, MTNR1B, CSNK2A1, PPARG, AKT1, ALOX15, ITGA5, ALOX5, APP, PTGS1, MTNR1A, KHSRP, ESR1, PI4K2B, NR1I3, YARS1, PTGS2, NQO2, SLC2A1, SNCA, NR1I2, CBR1, SIRT1, PPARA	-0.07097523061118463	2.565629678894824	<0.0001
154	DB01149	Nefazodone	For the treatment of depression.	ADRA2A, HTR1A, HTR2A, ADRA1A, KCNH2, SLC6A4, SLC6A2, ADRA1B, HTR2C, SLC6A3	-0.06204109293346704	1.411845886104654	<0.0001
155	DB03010	Patupilone	Investigated for use/treatment in ovarian cancer, lung cancer, brain cancer, breast cancer, and gastric cancer.	TUBA4A, TUBB, TUBA1C, TUBA3C, TUBB4B, TUBB4A, TUBA8, TUBA1B, TUBA1A, TUBB3, TUBB1	-0.05855382406159728	1.3117794447156401	<0.0001
156	DB02010	Staurosporine		CHRM1, PIK3CG, SYK, PDPK1, PIM1, CSK, ITK, GSK3B, PRKCQ, MAPKAPK2, LCK, CDK2, ZAP70	-0.05663381645734099	-1.510745066072575	<0.0001
157	DB00210	Adapalene	Adapalene is indicated for the topical treatment of acne vulgaris in patients aged 12 and over.[L12873]	RXRB, TLR2, JUN, RARB, RARG, GOT1, RXRG, RARA, RXRA	-0.03731784588444226	1.831294144410559	<0.0001
158	DB00280	Disopyramide	For the treatment of documented ventricular arrhythmias, such as sustained ventricular tachycardia, ventricular pre-excitation and cardiac dysrhythmias. It is a Class Ia antiarrhythmic drug.	CHRM1, ORM2, CHRM2, KCND2, KCND3, CHRM3, KCNH2, SCN5A	-0.02947930225647135	1.5576651968534436	<0.0001
159	DB01175	Escitalopram	Escitalopram is indicated for both acute and maintenance treatment of major depressive disorder (MDD) and for the acute treatment of generalized anxiety disorder (GAD).[L8513] It is additionally indicated for symptomatic relief of obsessive-compulsive disorder (OCD) in Canada.[L8516]	CHRM1, DRD2, HTR1A, HTR2A, ADRA1A, SLC6A4, ADRA2A, HTR2C, SLC6A3, HRH1, SLC6A2	-0.027860977319849285	-1.2331428156766793	<0.0001
160	DB01016	Glyburide	Glyburide is indicated alone or as part of combination product with metformin, as an adjunct to diet and exercise, to improve glycemic control in adults with type 2 diabetes mellitus.[L8120,L8123]	ABCB11, ABCC8, ABCC9, CPT1A, ABCA1, TRPM4, CFTR, KCNJ11	-0.01785807871062891	1.5710544603664427	<0.0001
161	DB00635	Prednisone	Prednisone is indicated as an anti-inflammatory or immunosuppressive drug for allergic, dermatologic, gastrointestinal, hematologic, ophthalmologic, nervous system, renal, respiratory, rheumatologic, infectious, endocrine, or neoplastic conditions as well as in organ transplant.[L10502]	NR3C1	-4.681662544657535	-1.2777221095429878	0.0005635973578580806
162	DB04868	Nilotinib	For the potential treatment of various leukemias, including chronic myeloid leukemia (CML).	ABL1, KIT	-1.9249676864973715	1.2478144612322601	0.0008514284112852967
163	DB00253	Medrysone	For the treatment of allergic conjunctivitis, vernal conjunctivitis, episcleritis, and epinephrine sensitivity.	NR3C1	-4.681662544657535	1.2897803898146816	0.0010092220901985124
164	DB00436	Bendroflumethiazide	For the treatment of high blood pressure and management of edema related to heart failure.	CA4, SLC12A3, KCNMA1, CA2, CA1	-0.8526662955745875	-1.206867452258286	0.0017687984988533632
165	DB00700	Eplerenone	For improvement of survival of stable patients with left ventricular systolic dysfunction (ejection fraction <40%) and clinical evidence of congestive heart failure after an acute myocardial infarction.	NR3C2	-2.8007625840701684	-1.2038495611347415	0.005969900373807528
166	DB08916	Afatinib	"Afatinib is a kinase inhibitor indicated as monotherapy [L2937] for the first-line [FDA Label] treatment of (a) Epidermal Growth Factor Receptor (EGFR) TKI (tyrosine kinase inhibitor)-naive adult patients with locally advanced or metastatic non-small cell lung cancer (NSCLC) whose tumours have non-resistant EGFR mutations as detected by an FDA-approved test [FDA Label], and (b) adult patients with locally advanced or metastatic NSCLC of squamous histology progressing on or after platinum-based chemotherapy [FDA Label, L2937].

Recently, as of January 2018, the US FDA approved a supplemental New Drug Application for Boehringer Ingelheim's Gilotrif (afatinib) for the first line treatment of patients with metastatic non-small cell lung cancer (NSCLC) whose tumors have non-resistant epidermal growth factor receptor (EGFR) mutations as detected by an FDA-approved test [L2939]. The new label includes data on three additional EGFR mutations: L861Q, G719X and S768I [L2939]."	EGFR, ERBB2, ERBB4	-1.013977804561131	1.1469156587160891	0.006257789060696976
167	DB06780	Desoxycorticosterone acetate		NR3C2	-2.8007625840701684	-1.2132494233920645	0.007222979490361058
168	DB00562	Benzthiazide	For the treatment of high blood pressure and management of edema.	CA4, CA9, SLC12A3, CA2, CA1, CA12	-0.19678480631250253	-1.167885507301927	0.007502055573036415
169	DB06741	Gavestinel		GRIN1	-3.2121312604114935	1.178690129499052	0.011886704776600967
170	DB13954	Estradiol cypionate	Depo-Estradiol intramuscular depot injection is indicated for the treatment of moderate to severe vasomotor symptoms and hypoestrogenism due to hypogonadism.	BECN1, MT-ATP6, GPER1, NCOA2, ESR1, NR1I2, ESR2, HSD17B2, ESRRG, CHRNA4	-0.6751400082108453	-1.1825904084114502	0.012270472195353795
171	DB01195	Flecainide	In New Zealand and America, flecainide is indicated to prevent supraventricular arrhythmias and ventricular arrhythmias.[L8878] In the United States, it is also indicated to prevent paroxysmal atrial fibrillation and flutter.[A186886,L5056]	RYR2, SCN5A, SCN4A, KCNH2	-0.4348476004719373	-1.1853465899112274	0.019308625095871865
172	DB00243	Ranolazine	"Ranolazine is indicated for the treatment of chronic angina. It can be used alone or in conjunction with nitrates, beta-blockers, angiotensin receptor blockers, anti-platelet drugs, calcium channel blockers, lipid-lowering drugs, and ACE inhibitors.[L3580]

Ranolazine has also been used off-label for the treatment of certain arrhythmias, including ventricular tachycardia, however, this use is not strongly  supported by scientific evidence.[A174940] Ranolazine has also been studied for the treatment of acute coronary syndrome, microvascular coronary dysfunction, arrhythmia, and glycemic control, which are not yet approved indications.[A174898,L3580]"	CACNA1C, KCNJ12, ADRA1A, ADRB1, SCN1A	-0.13458379796004444	-1.1739064773568544	0.019938151573580837
173	DB03758	Radicicol		DLAT, HSP90AB1, HSP90B1, PDK3	-2.045197939192134	1.1313781069069415	0.06374549562769356
174	DB00975	Dipyridamole	For as an adjunct to coumarin anticoagulants in the prevention of postoperative thromboembolic complications of cardiac valve replacement and also used in prevention of angina.	ADA, PDE10A, ORM1, PDE4A, RCAN1, PDE5A	-0.5174439681870279	-1.1113367094224704	0.1197130242825607
175	DB12191	Obatoclax		BCL2	-3.693667807252291	1.0680881328623104	0.18491205370394329
176	DB09213	Dexibuprofen	For more information, refer to [ibuprofen].	PLAT, FABP2, PTGS2, THBD, SLC15A1, CFTR, S100A7, BCL2, PTGS1, PPARG, GP1BA, PPARA	-0.02002715335605651	-1.0744673916187524	0.18929965577401575
177	DB03849	Cilomilast	Investigated for use/treatment in chronic obstructive pulmonary disease (COPD).	PDE4D, PDE4B	-3.0180845902918056	1.0523355868082451	0.18971355806501264
178	DB04942	Tamibarotene	Investigated for use/treatment in leukemia (unspecified).	RARB, RARA	-1.2667209323371398	1.0854188552316553	0.1990833179314069
179	DB00939	Meclofenamic acid	For the relief of mild to moderate pain, for the treatment of primary dysmenorrhea and for the treatment of idiopathic heavy menstrual blood loss. Also for relief of the signs and symptoms of acute and chronic rheumatoid arthritis and osteoarthritis.	PTGS2, KCNQ2, ALOX5, PTGS1, KCNQ3	-0.13458379796004444	1.065852394424067	0.2110970058243445
180	DB01244	Bepridil	For the treatment of hypertension, and chronic stable angina (classic effort-associated angina).	CACNA2D2, CACNA1H, PDE1A, CALM1, KCNQ1, ATP1A1, PDE1B, TNNC1, KCNH2, CACNA1A	-0.792452802204006	-1.053811997231212	0.24051353710680096
