	DrugBank_ID	DrugBank_Name	Indication	Targets	Proximity	Normalized_Enrichment_Score	FDR
67	DB00694	Daunorubicin	"For remission induction in acute nonlymphocytic leukemia (myelogenous, monocytic, erythroid) of adults and for remission induction in acute lymphocytic leukemia of children and adults.

Daunorubicin is indicated in combination with [cytarabine] for the treatment of newly-diagnosed therapy-related acute myeloid leukemia (t-AML) or AML with myelodysplasia-related changes (AML-MRC) in adults and pediatric patients 1 year and older.[L32843]"	TOP2A, TOP2B	-1.566116809344411	-2.6636128215017245	<0.0001
68	DB00773	Etoposide	For use in combination with other chemotherapeutic agents in the treatment of refractory testicular tumors and as first line treatment in patients with small cell lung cancer. Also used to treat other malignancies such as lymphoma, non-lymphocytic leukemia, and glioblastoma multiforme.	TOP2A, TOP2B	-1.566116809344411	-1.732856964579075	<0.0001
69	DB00380	Dexrazoxane	For reducing the incidence and severity of cardiomyopathy associated with doxorubicin administration in women with metastatic breast cancer who have received a cumulative doxorubicin hydrochloride dose of 300 mg/m^2 and would benefit from continued doxorubicin therapy. Also approved for the treatment of extravasation from intravenous anthracyclines.	TOP2A, TOP2B	-1.566116809344411	1.7184933427001994	<0.0001
70	DB01115	Nifedipine	Nifedipine capsules are indicated to treat vasospastic angina and chronic stable angina.[L11383] Extended release tablets are indicated to treat vasospastic angina, chronic stable angina, and hypertension.[L11389,L1245]	CACNA1G, CACNA1S, CALM1, CACNA1C, CACNA1D, NR1I2, KCND3, CACNB2	-1.5437380818776647	-1.5314776017432479	<0.0001
71	DB00818	Propofol	Used for induction and/or maintenance of anaesthesia and for management of refractory status epilepticus. 	GABRB2, SCN2A, GABRB3, GABRA1, SCN4A	-1.5399799825882412	1.392626796077352	<0.0001
72	DB05266	Ibudilast	For the treatment of multiple sclerosis, asthma, and cerebrovascular disease.	PDE4C, PDE4B, PDE4A, PDE3A, PDE4D	-1.5185686747456697	-1.518874443373922	<0.0001
73	DB01782	Pyrazolanthrone		MAPK8, MAPK8IP1, MAPK10, TTK	-1.475158761148736	2.269388120704923	<0.0001
74	DB04297	Trichostatin A		HDAC7, HDAC8	-1.4687320856036126	-2.3518073638652686	<0.0001
75	DB05913	OSI-930	Investigated for use/treatment in solid tumors.	FLT1, KIT	-1.4570390768761796	2.1322310294908475	<0.0001
76	DB07859	4-(4-CHLOROPHENYL)-4-[4-(1H-PYRAZOL-4-YL)PHENYL]PIPERIDINE		AKT2, GSK3B, PKIA, PRKACA	-1.4245655829007526	2.2966421048240724	<0.0001
77	DB08073	(2S)-1-(1H-INDOL-3-YL)-3-{[5-(3-METHYL-1H-INDAZOL-5-YL)PYRIDIN-3-YL]OXY}PROPAN-2-AMINE		PRKACA, AKT2, PKIA, GSK3B	-1.4245655829007526	-1.730262347019224	<0.0001
78	DB08865	Crizotinib	Crizotinib is used for the treatment of locally advanced or metastatic non-small cell lung cancer (NSCLC) that is anaplastic-lymphoma kinase (ALK)-positive as detected by a FDA-approved test. 	MET, ALK	-1.405194353494849	-1.0545141690975754	<0.0001
79	DB00393	Nimodipine	For use as an adjunct to improve neurologic outcome following subarachnoid hemorrhage (SAH) from ruptured intracranial berry aneurysms by reducing the incidence and severity of ischemic deficits.	CACNA1S, CACNB3, CACNA1C, CACNB4, CACNA1D, AHR, CACNB2, NR3C2, CACNA1F, CACNB1	-1.3204915273711606	2.014446882452981	<0.0001
80	DB04149	(R)-Rolipram		PDE4D, PDE4B	-1.2979652215143433	1.4575206744662674	<0.0001
81	DB00717	Norethisterone	"Norethisterone is indicated as an oral contraceptive when given as monotherapy[L9527] or in combination with an estrogen component, such as [ethinylestradiol] or [estradiol].[L10313,L10307] In combination with an estrogen component, oral norethisterone is also indicated as a hormone replacement therapy in the treatment of postmenopausal osteoporosis and moderate-to-severe vasomotor symptoms arising from menopause.[L10304] When applied via transdermal patch, the combination of norethisterone and estradiol is indicated for the treatment of hypoestrogenism, vulvovaginal atrophy, and moderate-severe vasomotor symptoms.[L10301]

Norethisterone, taken in combination with intramuscular [leuprolide], is also indicated for the symptomatic treatment of endometriosis-related pain.[L10310]"	AR, NR3C1, PGR	-1.2867946993019588	1.4943006431973194	<0.0001
82	DB08912	Dabrafenib	"Tafinlar is a kinase inhibitor that was initially indicated as a single agent for the treatment of patients with unresectable or metastatic melanoma with BRAF V600E mutation as detected by an FDA-approved test [FDA label].

Tafinlar in combination with [DB08911] is indicated for the treatment of patients with unresectable or metastatic melanoma with BRAF V600E or V600K mutations as detected by an FDA-approved test. The use in combination is based on the demonstration of durable response rate. Improvement in disease-related symptoms or overall survival has not been demonstrated for Tafinlar in combination with trametinib [FDA label].

In May 2018, Tafinlar (dabrafenib) and Mekinist ([DB08911]) have been approved in combination to treat anaplastic thyroid cancer caused by an abnormal BRAF V600E gene [L2712]."	LIMK1, RAF1, SIK1, BRAF, NEK11	-1.2842561757069055	1.9849411665602217	<0.0001
83	DB09074	Olaparib	"Olaparib is a poly (ADP-ribose) polymerase (PARP) inhibitor indicated for the treatment of:

- Ovarian cancer, in which the medication is intended for [a] the maintenance treatment of adult patients with recurrent epithelial ovarian, fallopian tube or primary peritoneal cancer, who are in complete or partial response to platinum-based chemotherapy, or [b] for the treatment of adult patients with deleterious or suspected deleterious germline BRCA-mutated (gBRCAm) advanced ovarian cancer who have been treated with three or more prior lines of chemotherapy [FDA Label]. Select patients for therapy based on an FDA-approved companion diagnostic for olaparib [FDA Label].

- Breast cancer, in which the medication is intended for use in patients with deleterious or suspected deleterious gBRCAm, human epidermal growth factor receptor 2 (HER2)-negative metastatic breast cancer who have previously been treated with chemotherapy in the neoadjuvant, adjuvant or metastatic setting. Patients with hormone receptor (HR)-positive breast cancer should have been treated with a prior endocrine therapy or be considered inappropriate for endocrine treatment [FDA Label]. Select patients for therapy based on an FDA-approved companion diagnostic for olaparib [FDA Label]."	PARP2, PARP3, PARP1	-1.2307474918317338	2.0525694116638373	<0.0001
84	DB12332	Rucaparib	Indicated as monotherapy for the treatment of patients with deleterious BRCA mutation (germline and/or somatic) associated advanced ovarian cancer who have been treated with two or more chemotherapies. Select patients for therapy based on an FDA-approved companion diagnostic for rucaparib.	PARP2, PARP3, PARP1	-1.2307474918317338	-1.8936534847735864	<0.0001
85	DB02587	Colforsin		ADCY5, ADCY2, CFTR, GNAS	-1.2010347998248778	-1.947909775136096	<0.0001
86	DB00343	Diltiazem	"**Oral**

Indicated for the management of hypertension, to lower blood pressure, alone or in combination with other antihypertensive agents.[L10556]

Indicated for use to improve exercise tolerance in patients with chronic stable angina.[L10556]

Indicated for the management of variant angina (Prinzmetal's angina).[L6298]

**Intravenous**

Indicated for the short-term management of atrial fibrillation or atrial flutter for temporary control of rapid ventricular rate.[L6292]

Indicated for the rapid conversion of paroxysmal supraventricular tachycardias (PSVT) to sinus rhythm. This includes AV nodal reentrant tachycardias and reciprocating tachycardias associated with an extranodal accessory pathway such as the WPW syndrome or short PR syndrome.[L6292]

**Off-label**

Indicated for off-label uses in anal fissures (as topical formulation), migraine prophylaxis, cramps in lower leg related to rest, pulmonary hypertension,[L6289] idiopathic dilated cardiomyopathy, and proteinuria associated with diabetic nephropathy.[L6298]"	CACNG1, CACNA1C	-1.1936803595576382	1.254791206295426	<0.0001
87	DB04513	N-(6-Aminohexyl)-5-Chloro-1-Naphthalenesulfonamide		TNNI3, TNNC1, CALM1	-1.1863221291334456	1.6861476098873356	<0.0001
88	DB06152	Nylidrin	Nylidrin is mainly indicated in conditions like arteriosclerosis, cerebrovascular disease, peripheral vascular disease, Raynaud's disease, thrombo-angitis obliterans, and thrombophlebitis [L2285]. It may sometimes be used in the treatment of peripheral vascular disorders in addition premature labor (however, the drug is not approved for premature labor)[A32531].	CACNA1I, IFNAR2	-1.1311873056007704	-1.75722089239443	<0.0001
89	DB01205	Flumazenil	For the complete or partial reversal of the sedative effects of benzodiazepines in cases where general anesthesia has been induced and/or maintained with benzodiazepines, and where sedation has been produced with benzodiazepines for diagnostic and therapeutic procedures. Also for the management of benzodiazepine overdose as an adjunct for appropriate supportive and symptomatic measures.	GABRA1, GABRG2, GABRA5	-1.1220210086098314	-1.4497048079652222	<0.0001
90	DB08399	Piceatannol		ATP5F1A, ATP5F1B, ATP5F1C	-1.1180013363609103	-1.371834746340067	<0.0001
